Customer_ID,Gender,Age,Marital_Status,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Credit_Score,Application_Date,Loan_Status,Total_Income,Loan_to_Income_Ratio,ApplicantIncome_Normalized,LoanAmount_Normalized,Credit_Score_Normalized,Total_Income_Normalized
CUST11483,Male,35,Married,Not Graduate,Yes,66306.61,0.0,14600.0,360,1,Urban,573,2024-03-23,Rejected,66306.61,0.22,0.4535,0.5489,0.4258,0.2234
CUST10416,Male,35,Married,Not Graduate,No,26824.42,15536.64,8300.0,360,1,Urban,737,2022-08-16,Rejected,42361.06,0.196,0.1488,0.2947,0.7155,0.1324
CUST11718,Female,38,Divorced,Post Graduate,Yes,94441.18,0.0,25775.0,300,0,Rural,788,2024-07-30,Approved,94441.18,0.273,0.6706,1.0,0.8057,0.3304
CUST11074,Female,41,Married,Not Graduate,Yes,90953.1,67386.65,18700.0,360,1,Urban,721,2023-08-12,Approved,158339.75,0.118,0.6437,0.7144,0.6873,0.5734
CUST11581,Male,48,Widowed,Not Graduate,No,137131.87,9243.76,25775.0,120,1,Urban,695,2024-05-16,Rejected,146375.63,0.176,1.0,1.0,0.6413,0.5279
CUST10707,Female,34,Married,Not Graduate,No,82342.72,20288.81,11700.0,360,1,Semiurban,746,2023-01-23,Rejected,102631.53,0.114,0.5772,0.4319,0.7314,0.3615
CUST11109,Male,35,Married,Not Graduate,No,37289.07,0.0,4300.0,240,1,Urban,729,2023-08-31,Rejected,37289.07,0.115,0.2295,0.1332,0.7014,0.1131
CUST10619,Male,37,Married,Graduate,No,58619.57,0.0,9500.0,180,1,Semiurban,653,2022-12-06,Rejected,58619.57,0.162,0.3941,0.3431,0.5671,0.1942
CUST10536,Female,30,Single,Not Graduate,No,16440.13,35648.31,2200.0,360,1,Urban,519,2022-10-21,Rejected,52088.44,0.042,0.0687,0.0484,0.3304,0.1694
CUST10348,Female,33,Widowed,Graduate,Yes,49927.29,0.0,6200.0,360,1,Urban,771,2022-07-10,Rejected,49927.29,0.124,0.3271,0.2099,0.7756,0.1612
CUST11049,Male,35,Married,Graduate,No,47245.82,0.0,11400.0,360,1,Urban,606,2023-07-29,Rejected,47245.82,0.241,0.3064,0.4198,0.4841,0.151
CUST10403,Male,51,Single,Not Graduate,No,104337.54,26111.76,25775.0,360,1,Rural,692,2022-08-09,Approved,130449.3,0.198,0.7469,1.0,0.636,0.4673
CUST10362,Male,42,Married,Graduate,No,21161.5,16754.98,2800.0,360,1,Semiurban,540,2022-07-18,Rejected,37916.48,0.074,0.1051,0.0727,0.3675,0.1155
CUST10026,Female,32,Married,Graduate,No,82666.65,27192.13,15500.0,240,1,Urban,544,2022-01-15,Approved,109858.78,0.141,0.5797,0.5853,0.3746,0.389
CUST11124,Female,50,Married,Graduate,No,29043.16,21461.93,3500.0,360,1,Urban,681,2023-09-08,Approved,50505.09,0.069,0.1659,0.1009,0.6166,0.1633
CUST11783,Male,31,Married,Not Graduate,No,47719.07,45927.32,7400.0,360,1,Semiurban,646,2024-09-03,Rejected,93646.39,0.079,0.31,0.2583,0.5548,0.3274
CUST10177,Female,34,Widowed,Graduate,No,10866.53,26794.27,2700.0,12,1,Urban,621,2022-04-07,Approved,37660.8,0.072,0.0257,0.0686,0.5106,0.1145
CUST11947,Female,21,Married,Not Graduate,No,37886.65,137579.33,9400.0,120,0,Semiurban,700,2024-12-02,Approved,175465.98,0.054,0.2342,0.3391,0.6502,0.6385
CUST10887,Male,44,Married,Graduate,No,10697.44,21096.66,1800.0,360,1,Urban,699,2023-05-01,Approved,31794.1,0.057,0.0243,0.0323,0.6484,0.0922
CUST11413,Female,41,Single,Not Graduate,No,48423.81,142388.34,8300.0,240,1,Urban,653,2024-02-14,Approved,190812.15,0.043,0.3155,0.2947,0.5671,0.6968
CUST10683,Female,45,Single,Not Graduate,No,77920.64,14959.3,10300.0,12,1,Rural,584,2023-01-10,Approved,92879.94,0.111,0.5431,0.3754,0.4452,0.3245
CUST10252,Female,43,Single,Post Graduate,No,32103.22,8302.65,8000.0,360,1,Semiurban,711,2022-05-19,Approved,40405.87,0.198,0.1895,0.2825,0.6696,0.125
CUST10414,Male,47,Married,Post Graduate,No,41952.45,0.0,5100.0,360,1,Urban,773,2022-08-15,Approved,41952.45,0.122,0.2655,0.1655,0.7792,0.1308
CUST10558,Female,47,Single,Not Graduate,Yes,85390.48,10457.08,19000.0,360,1,Semiurban,665,2022-11-02,Approved,95847.56,0.198,0.6007,0.7265,0.5883,0.3357
CUST10553,Male,48,Widowed,Graduate,No,30039.5,25471.12,3800.0,360,1,Semiurban,672,2022-10-30,Rejected,55510.62,0.068,0.1736,0.113,0.6007,0.1824
CUST10193,Female,34,Married,Not Graduate,No,45295.09,26733.13,6500.0,300,1,Semiurban,767,2022-04-16,Approved,72028.22,0.09,0.2913,0.222,0.7686,0.2452
CUST11150,Male,38,Single,Graduate,No,95406.16,0.0,14100.0,360,1,Rural,729,2023-09-22,Approved,95406.16,0.148,0.678,0.5288,0.7014,0.3341
CUST11882,Female,36,Married,Not Graduate,No,109015.84,8154.63,25775.0,240,1,Semiurban,586,2024-10-27,Rejected,117170.47,0.22,0.783,1.0,0.4488,0.4168
CUST11042,Female,64,Married,Graduate,No,15263.9,0.0,2800.0,360,1,Semiurban,653,2023-07-25,Rejected,15263.9,0.183,0.0596,0.0727,0.5671,0.0294
CUST10445,Male,33,Divorced,Not Graduate,Yes,21124.86,7090.31,4200.0,60,1,Rural,596,2022-09-01,Approved,28215.17,0.149,0.1048,0.1292,0.4664,0.0786
CUST10795,Male,42,Married,Graduate,No,121827.22,0.0,25775.0,60,0,Urban,649,2023-03-12,Approved,121827.22,0.212,0.8819,1.0,0.5601,0.4345
CUST11323,Female,30,Widowed,Not Graduate,No,102186.43,0.0,20500.0,360,1,Urban,651,2023-12-26,Approved,102186.43,0.201,0.7303,0.7871,0.5636,0.3598
CUST11872,Female,41,Married,Graduate,Yes,42946.09,0.0,6900.0,360,1,Rural,688,2024-10-22,Approved,42946.09,0.161,0.2732,0.2381,0.629,0.1346
CUST11757,Female,36,Married,Post Graduate,Yes,57404.25,10779.1,14800.0,300,1,Urban,653,2024-08-20,Rejected,68183.35,0.217,0.3848,0.557,0.5671,0.2306
CUST10451,Male,41,Married,Post Graduate,No,137131.87,49205.45,25775.0,360,1,Rural,595,2022-09-05,Rejected,186337.32,0.138,1.0,1.0,0.4647,0.6798
CUST11584,Female,29,Married,Graduate,No,61214.13,8797.45,12300.0,240,1,Urban,594,2024-05-17,Approved,70011.58,0.176,0.4142,0.4561,0.4629,0.2375
CUST10464,Female,38,Widowed,Graduate,No,29362.09,6119.07,6000.0,360,1,Semiurban,612,2022-09-12,Approved,35481.16,0.169,0.1684,0.2018,0.4947,0.1062
CUST10984,Male,30,Widowed,Not Graduate,Yes,48423.81,0.0,8300.0,360,1,Semiurban,754,2023-06-24,Approved,48423.81,0.171,0.3155,0.2947,0.7456,0.1554
CUST10458,Female,22,Married,Not Graduate,No,12540.14,15709.89,2900.0,360,1,Rural,846,2022-09-08,Rejected,28250.03,0.103,0.0386,0.0767,0.9081,0.0787
CUST11384,Female,20,Widowed,Not Graduate,No,45369.11,31489.46,8200.0,180,1,Urban,766,2024-01-29,Rejected,76858.57,0.107,0.2919,0.2906,0.7668,0.2635
CUST10951,Male,51,Single,Post Graduate,Yes,105837.18,38193.61,12000.0,36,1,Semiurban,636,2023-06-05,Approved,144030.79,0.083,0.7585,0.444,0.5371,0.5189
CUST10828,Male,50,Single,Not Graduate,No,54922.5,0.0,8900.0,360,1,Rural,659,2023-03-30,Rejected,54922.5,0.162,0.3656,0.3189,0.5777,0.1801
CUST11591,Male,56,Married,Graduate,No,66276.23,0.0,18000.0,120,1,Semiurban,648,2024-05-21,Rejected,66276.23,0.272,0.4532,0.6862,0.5583,0.2233
CUST10369,Male,38,Married,Not Graduate,Yes,63898.05,3956.25,13700.0,180,0,Semiurban,580,2022-07-22,Approved,67854.3,0.202,0.4349,0.5126,0.4382,0.2293
CUST10484,Male,37,Married,Graduate,No,137131.87,6090.7,21700.0,240,0,Semiurban,636,2022-09-23,Rejected,143222.57,0.152,1.0,0.8355,0.5371,0.5159
CUST10684,Female,32,Married,Graduate,No,35106.85,12764.1,4000.0,36,1,Rural,526,2023-01-10,Approved,47870.95,0.084,0.2127,0.1211,0.3428,0.1533
CUST11195,Male,41,Married,Not Graduate,No,19068.96,22365.77,3900.0,120,1,Urban,731,2023-10-17,Approved,41434.73,0.094,0.0889,0.1171,0.7049,0.1289
CUST10307,Female,40,Married,Not Graduate,No,30295.15,42004.78,8500.0,180,0,Urban,707,2022-06-18,Rejected,72299.93,0.118,0.1756,0.3027,0.6625,0.2462
CUST10285,Female,52,Single,Not Graduate,No,59832.9,0.0,14300.0,60,0,Semiurban,537,2022-06-06,Approved,59832.9,0.239,0.4035,0.5368,0.3622,0.1988
CUST11733,Male,38,Single,Post Graduate,Yes,39583.14,5616.97,6100.0,360,1,Semiurban,481,2024-08-07,Rejected,45200.11,0.135,0.2472,0.2059,0.2633,0.1432
CUST11294,Male,40,Married,Graduate,No,24568.35,0.0,4000.0,360,0,Urban,699,2023-12-10,Approved,24568.35,0.163,0.1314,0.1211,0.6484,0.0647
CUST10717,Male,33,Married,Graduate,No,73673.46,13697.32,8200.0,360,0,Semiurban,710,2023-01-28,Approved,87370.78,0.094,0.5103,0.2906,0.6678,0.3035
CUST11295,Female,51,Widowed,Not Graduate,Yes,100907.04,8298.51,17400.0,120,1,Rural,660,2023-12-11,Rejected,109205.55,0.159,0.7205,0.662,0.5795,0.3865
CUST10748,Female,51,Single,Graduate,No,59355.84,10372.95,12400.0,240,1,Semiurban,601,2023-02-14,Approved,69728.79,0.178,0.3998,0.4601,0.4753,0.2364
CUST11102,Female,33,Single,Not Graduate,No,51562.0,4769.69,16400.0,360,0,Urban,833,2023-08-27,Approved,56331.69,0.291,0.3397,0.6216,0.8852,0.1855
CUST10635,Male,29,Married,Post Graduate,No,13704.85,3657.36,1800.0,360,1,Rural,696,2022-12-14,Approved,17362.21,0.104,0.0476,0.0323,0.6431,0.0373
CUST11564,Female,45,Married,Not Graduate,No,49517.08,17961.95,15000.0,360,1,Rural,625,2024-05-06,Rejected,67479.03,0.222,0.3239,0.5651,0.5177,0.2279
CUST11116,Male,40,Married,Graduate,No,124584.77,16837.07,23300.0,120,1,Rural,627,2023-09-04,Rejected,141421.84,0.165,0.9032,0.9001,0.5212,0.509
CUST11523,Male,51,Married,Graduate,No,29507.07,0.0,7400.0,180,1,Rural,695,2024-04-14,Rejected,29507.07,0.251,0.1695,0.2583,0.6413,0.0835
CUST10721,Female,55,Divorced,Post Graduate,Yes,58352.72,11170.05,8100.0,120,1,Semiurban,678,2023-01-30,Rejected,69522.77,0.117,0.3921,0.2866,0.6113,0.2357
CUST11082,Female,37,Widowed,Graduate,Yes,71178.33,0.0,8200.0,360,1,Urban,564,2023-08-16,Approved,71178.33,0.115,0.4911,0.2906,0.4099,0.242
CUST11644,Male,53,Married,Not Graduate,Yes,108183.61,12134.12,19900.0,240,1,Semiurban,686,2024-06-19,Rejected,120317.73,0.165,0.7766,0.7629,0.6254,0.4288
CUST10097,Male,51,Single,Not Graduate,No,129581.29,0.0,16000.0,360,1,Rural,647,2022-02-23,Rejected,129581.29,0.123,0.9417,0.6054,0.5565,0.464
CUST10797,Male,20,Single,Graduate,No,88988.31,13291.13,21200.0,360,1,Urban,539,2023-03-13,Approved,102279.44,0.207,0.6285,0.8153,0.3657,0.3602
CUST11813,Male,48,Married,Not Graduate,No,20443.32,72690.23,3200.0,240,1,Semiurban,792,2024-09-20,Rejected,93133.55,0.034,0.0996,0.0888,0.8127,0.3254
CUST11978,Male,50,Married,Graduate,No,19466.91,0.0,3500.0,300,1,Urban,687,2024-12-19,Approved,19466.91,0.18,0.092,0.1009,0.6272,0.0453
CUST10139,Male,39,Widowed,Not Graduate,No,32138.47,0.0,3600.0,180,1,Rural,732,2022-03-18,Approved,32138.47,0.112,0.1898,0.1049,0.7067,0.0935
CUST11231,Female,27,Married,Not Graduate,No,31031.12,0.0,10000.0,12,1,Semiurban,689,2023-11-06,Rejected,31031.12,0.322,0.1813,0.3633,0.6307,0.0893
CUST11922,Female,42,Married,Post Graduate,No,36896.31,0.0,5500.0,360,1,Urban,558,2024-11-18,Rejected,36896.31,0.149,0.2265,0.1816,0.3993,0.1116
CUST10720,Female,42,Single,Not Graduate,Yes,124021.71,0.0,25775.0,360,1,Semiurban,824,2023-01-30,Approved,124021.71,0.208,0.8988,1.0,0.8693,0.4429
CUST11792,Male,48,Single,Not Graduate,Yes,116896.15,12947.05,25775.0,360,1,Rural,814,2024-09-08,Approved,129843.2,0.199,0.8438,1.0,0.8516,0.465
CUST11824,Male,38,Married,Graduate,No,33427.81,3003.57,8300.0,360,1,Urban,711,2024-09-26,Approved,36431.38,0.228,0.1997,0.2947,0.6696,0.1098
CUST11992,Male,38,Single,Graduate,Yes,39688.12,8797.32,6600.0,360,1,Urban,671,2024-12-27,Approved,48485.44,0.136,0.2481,0.226,0.5989,0.1557
CUST11189,Female,34,Married,Graduate,No,31671.91,24242.67,5000.0,360,0,Semiurban,533,2023-10-14,Rejected,55914.58,0.089,0.1862,0.1615,0.3551,0.1839
CUST11949,Female,20,Married,Graduate,No,20613.68,7742.93,2900.0,360,1,Rural,668,2024-12-03,Approved,28356.61,0.102,0.1009,0.0767,0.5936,0.0791
CUST10128,Male,40,Married,Graduate,No,41140.25,18951.5,6500.0,360,1,Urban,604,2022-03-12,Rejected,60091.75,0.108,0.2593,0.222,0.4806,0.1998
CUST11126,Female,26,Single,Not Graduate,No,81943.51,34232.69,20300.0,360,0,Urban,433,2023-09-09,Approved,116176.2,0.175,0.5741,0.779,0.1784,0.413
CUST10762,Male,40,Married,Graduate,No,56626.55,13150.11,9900.0,360,1,Rural,686,2023-02-22,Rejected,69776.66,0.142,0.3788,0.3592,0.6254,0.2366
CUST11321,Female,49,Divorced,Not Graduate,Yes,31685.28,31891.12,4100.0,12,1,Semiurban,653,2023-12-25,Approved,63576.4,0.064,0.1863,0.1251,0.5671,0.213
CUST11467,Male,50,Single,Not Graduate,No,42602.45,0.0,8200.0,120,1,Urban,750,2024-03-14,Approved,42602.45,0.192,0.2705,0.2906,0.7385,0.1333
CUST10522,Male,40,Married,Not Graduate,Yes,70133.79,0.0,9200.0,240,1,Urban,647,2022-10-13,Rejected,70133.79,0.131,0.483,0.331,0.5565,0.238
CUST10264,Female,22,Single,Post Graduate,No,47477.91,9235.31,11600.0,60,1,Rural,706,2022-05-25,Rejected,56713.22,0.205,0.3082,0.4279,0.6608,0.187
CUST11849,Male,49,Single,Not Graduate,No,18487.29,0.0,2200.0,120,1,Urban,789,2024-10-09,Approved,18487.29,0.119,0.0845,0.0484,0.8074,0.0416
CUST11576,Female,36,Divorced,Not Graduate,No,66539.65,3064.47,8500.0,360,1,Semiurban,582,2024-05-13,Rejected,69604.12,0.122,0.4553,0.3027,0.4417,0.236
CUST11600,Female,35,Married,Not Graduate,No,127368.98,17524.19,25775.0,240,1,Semiurban,581,2024-05-26,Approved,144893.17,0.178,0.9247,1.0,0.4399,0.5222
CUST10631,Female,39,Widowed,Not Graduate,No,26889.56,6409.86,8900.0,360,1,Semiurban,653,2022-12-12,Rejected,33299.42,0.267,0.1493,0.3189,0.5671,0.0979
CUST10498,Female,29,Married,Graduate,No,64580.97,0.0,18400.0,360,1,Semiurban,669,2022-09-30,Rejected,64580.97,0.285,0.4401,0.7023,0.5954,0.2169
CUST11923,Female,24,Married,Not Graduate,Yes,43756.62,30894.99,6700.0,180,1,Rural,596,2024-11-19,Approved,74651.61,0.09,0.2795,0.2301,0.4664,0.2552
CUST11336,Male,41,Married,Graduate,No,39399.22,88853.8,4400.0,360,1,Rural,658,2024-01-02,Approved,128253.02,0.034,0.2458,0.1372,0.576,0.459
CUST11677,Female,31,Married,Not Graduate,No,55390.08,8599.46,7500.0,360,1,Urban,478,2024-07-07,Rejected,63989.54,0.117,0.3692,0.2624,0.258,0.2146
CUST10921,Female,23,Single,Not Graduate,No,38595.17,7027.85,4400.0,360,1,Semiurban,576,2023-05-20,Rejected,45623.02,0.096,0.2396,0.1372,0.4311,0.1448
CUST10432,Female,45,Divorced,Not Graduate,No,80714.79,0.0,9600.0,180,0,Urban,535,2022-08-25,Approved,80714.79,0.119,0.5646,0.3471,0.3587,0.2782
CUST11725,Male,31,Married,Graduate,No,103347.58,8922.49,11800.0,360,1,Rural,854,2024-08-02,Rejected,112270.07,0.105,0.7393,0.4359,0.9223,0.3982
CUST11744,Male,25,Single,Graduate,No,29885.03,0.0,6600.0,36,1,Urban,654,2024-08-13,Approved,29885.03,0.221,0.1724,0.226,0.5689,0.0849
CUST10068,Male,37,Married,Not Graduate,No,67079.37,2048.37,12900.0,240,1,Rural,459,2022-02-07,Approved,69127.74,0.187,0.4594,0.4803,0.2244,0.2342
CUST10943,Female,29,Widowed,Post Graduate,No,42583.8,0.0,5100.0,360,0,Semiurban,685,2023-06-01,Rejected,42583.8,0.12,0.2704,0.1655,0.6237,0.1332
CUST10971,Male,47,Married,Not Graduate,No,15961.06,0.0,4500.0,360,1,Rural,631,2023-06-16,Rejected,15961.06,0.282,0.065,0.1413,0.5283,0.032
CUST11827,Female,28,Single,Graduate,No,10500.55,25775.9,1300.0,360,1,Semiurban,751,2024-09-27,Rejected,36276.45,0.036,0.0228,0.0121,0.7403,0.1092
CUST10838,Female,32,Married,Not Graduate,No,53634.19,6413.58,10500.0,360,1,Rural,719,2023-04-05,Approved,60047.77,0.175,0.3557,0.3835,0.6837,0.1996
CUST10573,Male,50,Married,Not Graduate,No,67017.26,12978.14,9900.0,36,1,Rural,682,2022-11-10,Approved,79995.4,0.124,0.4589,0.3592,0.6184,0.2755
CUST10334,Male,21,Married,Not Graduate,No,79855.85,15060.67,14400.0,360,0,Urban,646,2022-07-02,Approved,94916.52,0.152,0.558,0.5409,0.5548,0.3322
CUST10338,Male,33,Married,Not Graduate,No,55115.42,15065.35,13900.0,36,1,Urban,605,2022-07-05,Approved,70180.77,0.198,0.3671,0.5207,0.4823,0.2382
CUST10856,Male,34,Married,Graduate,No,132750.58,0.0,24700.0,120,1,Semiurban,497,2023-04-14,Approved,132750.58,0.186,0.9662,0.9566,0.2915,0.4761
CUST10664,Male,56,Married,Not Graduate,No,31895.98,22927.23,4100.0,120,1,Semiurban,653,2022-12-30,Rejected,54823.21,0.075,0.1879,0.1251,0.5671,0.1798
CUST10383,Female,50,Married,Graduate,No,29152.27,3843.1,3400.0,360,0,Semiurban,520,2022-07-29,Approved,32995.37,0.103,0.1668,0.0969,0.3322,0.0968
CUST11938,Male,26,Married,Not Graduate,Yes,18657.07,4014.4,2300.0,360,1,Semiurban,548,2024-11-27,Approved,22671.47,0.101,0.0858,0.0525,0.3816,0.0575
CUST10055,Female,24,Married,Post Graduate,No,90495.07,13128.48,11500.0,300,1,Semiurban,595,2022-01-31,Approved,103623.55,0.111,0.6401,0.4238,0.4647,0.3653
CUST10701,Male,41,Single,Graduate,Yes,70335.56,5374.63,9700.0,12,1,Rural,620,2023-01-19,Approved,75710.19,0.128,0.4846,0.3512,0.5088,0.2592
CUST10804,Male,48,Married,Post Graduate,No,26615.56,38052.31,4500.0,360,1,Urban,852,2023-03-17,Approved,64667.87,0.07,0.1472,0.1413,0.9187,0.2172
CUST10705,Female,27,Married,Graduate,No,39415.52,138937.11,4900.0,360,1,Rural,455,2023-01-22,Rejected,178352.63,0.027,0.246,0.1574,0.2173,0.6494
CUST11544,Female,45,Widowed,Not Graduate,Yes,27186.17,7911.45,6400.0,360,1,Urban,653,2024-04-25,Rejected,35097.62,0.182,0.1516,0.218,0.5671,0.1048
CUST11810,Male,51,Married,Not Graduate,No,68785.65,2014.58,9700.0,360,0,Semiurban,792,2024-09-18,Rejected,70800.23,0.137,0.4726,0.3512,0.8127,0.2405
CUST11692,Male,34,Married,Graduate,No,100389.76,11651.78,19200.0,12,1,Rural,541,2024-07-15,Rejected,112041.54,0.171,0.7165,0.7346,0.3693,0.3973
CUST10170,Male,40,Single,Not Graduate,No,53739.48,14723.65,6900.0,360,1,Urban,683,2022-04-04,Approved,68463.13,0.101,0.3565,0.2381,0.6201,0.2316
CUST10173,Female,43,Married,Post Graduate,No,53195.63,2191.76,9200.0,120,1,Urban,560,2022-04-05,Approved,55387.39,0.166,0.3523,0.331,0.4028,0.1819
CUST11649,Female,39,Widowed,Post Graduate,No,76237.54,0.0,8600.0,180,1,Semiurban,587,2024-06-22,Approved,76237.54,0.113,0.5301,0.3068,0.4505,0.2612
CUST10326,Female,38,Married,Post Graduate,No,40268.31,39293.13,4800.0,240,1,Urban,653,2022-06-28,Approved,79561.44,0.06,0.2525,0.1534,0.5671,0.2738
CUST10503,Female,18,Married,Post Graduate,Yes,25875.46,24622.57,5600.0,360,1,Urban,632,2022-10-03,Approved,50498.03,0.111,0.1415,0.1857,0.53,0.1633
CUST11010,Female,20,Single,Post Graduate,No,44396.97,18622.91,5100.0,360,1,Urban,621,2023-07-08,Approved,63019.88,0.081,0.2844,0.1655,0.5106,0.2109
CUST10409,Female,66,Married,Not Graduate,No,37879.32,30213.6,9000.0,240,1,Urban,645,2022-08-13,Approved,68092.92,0.132,0.2341,0.3229,0.553,0.2302
CUST10905,Female,22,Married,Graduate,No,34963.63,0.0,8100.0,120,1,Rural,528,2023-05-11,Rejected,34963.63,0.232,0.2116,0.2866,0.3463,0.1043
CUST10297,Female,45,Married,Not Graduate,No,67282.05,11513.96,14200.0,360,0,Semiurban,611,2022-06-12,Rejected,78796.01,0.18,0.461,0.5328,0.4929,0.2709
CUST11427,Male,59,Single,Not Graduate,No,74703.72,9887.64,14200.0,120,1,Semiurban,540,2024-02-21,Rejected,84591.36,0.168,0.5183,0.5328,0.3675,0.2929
CUST10613,Female,18,Married,Graduate,No,65950.84,29446.69,10500.0,360,1,Urban,765,2022-12-02,Rejected,95397.53,0.11,0.4507,0.3835,0.765,0.334
CUST11526,Female,48,Divorced,Post Graduate,Yes,57480.54,21819.75,10600.0,360,1,Urban,478,2024-04-15,Approved,79300.29,0.134,0.3854,0.3875,0.258,0.2728
CUST11851,Male,29,Divorced,Not Graduate,No,25123.35,0.0,6900.0,360,1,Urban,757,2024-10-10,Rejected,25123.35,0.275,0.1357,0.2381,0.7509,0.0668
CUST10718,Female,43,Divorced,Not Graduate,No,23220.96,42900.23,4200.0,180,1,Semiurban,586,2023-01-29,Rejected,66121.19,0.064,0.121,0.1292,0.4488,0.2227
CUST10740,Male,48,Married,Not Graduate,No,81524.24,0.0,13600.0,360,1,Semiurban,655,2023-02-10,Rejected,81524.24,0.167,0.5709,0.5086,0.5707,0.2813
CUST10671,Female,53,Married,Not Graduate,Yes,73320.53,10927.54,9400.0,120,1,Urban,600,2023-01-03,Approved,84248.07,0.112,0.5076,0.3391,0.4735,0.2916
CUST10648,Female,40,Married,Post Graduate,No,90954.19,29659.44,10300.0,360,1,Semiurban,713,2022-12-21,Rejected,120613.63,0.085,0.6437,0.3754,0.6731,0.4299
CUST10005,Female,39,Widowed,Not Graduate,No,26889.56,6409.86,8900.0,360,1,Semiurban,653,2022-12-12,Rejected,33299.42,0.267,0.1493,0.3189,0.5671,0.0979
CUST11830,Female,25,Married,Graduate,No,21686.26,32773.03,4500.0,180,1,Semiurban,632,2024-09-29,Approved,54459.29,0.083,0.1091,0.1413,0.53,0.1784
CUST11640,Male,65,Married,Graduate,No,29787.6,0.0,3800.0,360,1,Rural,578,2024-06-17,Rejected,29787.6,0.128,0.1717,0.113,0.4346,0.0846
CUST11981,Female,51,Married,Not Graduate,No,50248.63,3669.81,7100.0,120,1,Urban,567,2024-12-21,Rejected,53918.44,0.132,0.3295,0.2462,0.4152,0.1763
CUST11589,Male,35,Divorced,Graduate,No,60255.22,9049.18,13600.0,360,0,Urban,598,2024-05-20,Rejected,69304.4,0.196,0.4068,0.5086,0.47,0.2348
CUST11139,Female,38,Widowed,Not Graduate,Yes,23276.08,57763.99,6300.0,12,1,Rural,649,2023-09-16,Rejected,81040.07,0.078,0.1214,0.2139,0.5601,0.2794
CUST10531,Male,39,Single,Graduate,No,100268.15,9681.53,16100.0,360,1,Semiurban,613,2022-10-18,Approved,109949.68,0.146,0.7155,0.6095,0.4965,0.3894
CUST10407,Female,34,Married,Not Graduate,Yes,78970.55,0.0,25775.0,120,1,Rural,771,2022-08-11,Approved,78970.55,0.326,0.5512,1.0,0.7756,0.2716
CUST10199,Male,38,Married,Not Graduate,No,39564.34,0.0,8900.0,180,1,Urban,839,2022-04-20,Rejected,39564.34,0.225,0.2471,0.3189,0.8958,0.1218
CUST10473,Male,38,Single,Post Graduate,No,31242.08,52616.52,3900.0,300,0,Urban,662,2022-09-17,Approved,83858.6,0.047,0.1829,0.1171,0.583,0.2902
CUST10751,Male,42,Married,Not Graduate,No,17928.59,37272.83,3000.0,360,1,Urban,697,2023-02-16,Approved,55201.42,0.054,0.0801,0.0807,0.6449,0.1812
CUST10738,Female,34,Married,Not Graduate,No,26766.38,6339.57,8100.0,360,1,Semiurban,699,2023-02-09,Rejected,33105.95,0.245,0.1483,0.2866,0.6484,0.0972
CUST10755,Male,37,Married,Not Graduate,Yes,41904.55,4838.04,5200.0,360,1,Urban,562,2023-02-18,Rejected,46742.59,0.111,0.2652,0.1695,0.4064,0.149
CUST10216,Male,26,Married,Post Graduate,Yes,29087.91,22790.78,7700.0,360,1,Semiurban,685,2022-04-29,Approved,51878.69,0.148,0.1663,0.2704,0.6237,0.1686
CUST10253,Male,45,Married,Graduate,No,90404.02,5137.86,25775.0,300,1,Rural,744,2022-05-19,Rejected,95541.88,0.27,0.6394,1.0,0.7279,0.3346
CUST10152,Male,26,Married,Graduate,No,46100.13,0.0,7600.0,360,1,Semiurban,605,2022-03-25,Approved,46100.13,0.165,0.2975,0.2664,0.4823,0.1466
CUST11839,Male,22,Single,Graduate,No,94164.29,0.0,15100.0,360,1,Semiurban,744,2024-10-04,Rejected,94164.29,0.16,0.6684,0.5691,0.7279,0.3293
CUST11369,Male,48,Married,Not Graduate,No,18612.49,2119.03,3700.0,60,1,Rural,559,2024-01-20,Rejected,20731.52,0.178,0.0854,0.109,0.4011,0.0501
CUST11673,Male,51,Single,Graduate,No,64216.03,0.0,8300.0,360,1,Semiurban,472,2024-07-05,Rejected,64216.03,0.129,0.4373,0.2947,0.2473,0.2155
CUST11582,Female,34,Single,Graduate,No,84683.45,7842.3,13900.0,360,1,Semiurban,705,2024-05-16,Approved,92525.75,0.15,0.5953,0.5207,0.659,0.3231
CUST11653,Male,47,Married,Not Graduate,No,43311.63,39508.41,11700.0,360,1,Rural,698,2024-06-24,Approved,82820.04,0.141,0.276,0.4319,0.6466,0.2862
CUST10978,Female,50,Divorced,Graduate,No,36025.37,7373.12,8500.0,120,1,Semiurban,651,2023-06-20,Approved,43398.49,0.196,0.2198,0.3027,0.5636,0.1363
CUST10725,Male,52,Single,Graduate,No,85869.9,12182.36,9800.0,180,1,Urban,714,2023-02-02,Rejected,98052.26,0.1,0.6044,0.3552,0.6749,0.3441
CUST11623,Male,44,Married,Not Graduate,No,38288.17,6409.33,7100.0,12,1,Urban,662,2024-06-08,Approved,44697.5,0.159,0.2373,0.2462,0.583,0.1413
CUST11247,Male,35,Married,Not Graduate,No,31114.64,0.0,4000.0,300,1,Urban,646,2023-11-15,Rejected,31114.64,0.129,0.1819,0.1211,0.5548,0.0896
CUST10530,Female,37,Widowed,Not Graduate,No,48423.81,0.0,8300.0,36,1,Urban,686,2022-10-18,Approved,48423.81,0.171,0.3155,0.2947,0.6254,0.1554
